Temperature,Speed,Load,Ac_Use,Terrain_Slope,Wind_Speed,Driving_Mode,Weather_Condition,Vehicle_Age,Tire_Type,Night_Driving,Urban_Driving,Highway_Driving,Average_Passengers,Cruise_Control_Use,Regenerative_Braking_System,External_Humidity,Road_Condition,Heat_Pump_System,In_Car_Device_Count,Charging_Frequency,Months_Since_Last_Maintenance,Energy_Consumption
29.1754,101.8399,127.2825,1,9.7784,2.8344,2,0,7.6881,1,1,1,1,4.165,1,0,37.3728,0,1,3,1.1719,10.7859,30.6452
14.6911,68.9767,131.3189,1,7.4775,36.2656,0,0,2.5109,1,0,1,0,4.8949,0,1,15.4099,2,0,4,3.9381,3.2318,14.4891
4.8892,112.5772,322.468,1,2.6582,20.3775,1,1,7.9681,2,0,1,1,1.9134,1,0,71.1795,0,1,4,4.1958,11.7456,27.6467
29.83,70.5112,355.6461,1,7.2219,47.0449,1,1,1.5216,2,0,0,1,1.2746,0,0,26.8169,3,1,3,1.8631,4.2183,26.3141
12.8122,96.9873,184.5652,0,1.8834,48.5401,2,1,2.1739,0,0,1,1,1.5036,0,0,41.7691,0,0,2,1.7608,1.2871,16.3495
15.5927,72.0271,398.0881,0,-2.6246,22.4369,1,2,7.5309,2,1,1,0,3.513,1,1,28.982,1,1,3,3.3064,5.5753,20.745
9.3693,50.5021,358.5054,0,-6.5291,48.4397,2,2,2.6314,0,0,0,1,3.7044,1,0,60.9569,3,1,4,2.8936,7.4931,22.3125
18.718,47.9415,469.3157,1,3.061,15.541,2,0,7.9539,1,0,1,1,2.7973,0,0,1.0851,1,1,2,1.0102,1.2415,26.4787
1.541,68.2888,167.5817,1,-6.139,34.1322,2,0,7.8387,2,0,1,0,1.3173,0,0,65.57,3,1,2,6.3689,2.9667,20.6795
10.6433,97.9945,400.5497,1,-1.6514,3.7527,2,2,2.573,1,1,0,1,4.7124,1,1,41.3149,2,0,3,2.3207,2.9064,23.8638
33.7765,84.4564,133.4572,0,6.516,7.2495,0,2,0.7308,2,1,1,1,4.7198,1,0,71.4244,3,1,2,4.3479,3.3389,21.8364
5.3253,91.9766,326.117,1,-7.4154,43.2263,0,0,1.6636,2,1,0,1,2.5743,1,1,83.8903,1,0,1,1.2579,0.8336,15.059
21.2695,55.4094,320.7581,1,-7.4196,44.6892,1,0,7.5253,2,1,0,0,4.2838,1,0,51.4241,0,0,0,2.6479,3.5041,18.9812
8.0076,73.3292,255.354,0,-5.512,26.6306,2,2,8.4699,0,0,0,1,4.5944,1,1,86.9206,2,1,0,1.2118,3.1736,17.581
25.9389,33.9956,437.8285,0,1.0383,16.9887,1,1,3.8306,2,1,1,0,3.0322,0,0,13.3298,0,1,3,5.9423,4.6278,18.5432
0.2349,103.5779,101.7483,0,-4.9655,22.5512,2,2,1.6422,2,1,0,0,3.4059,0,0,3.4501,1,1,1,4.0932,11.862,16.4304
33.7928,119.0903,308.0718,1,0.064,43.4812,1,1,0.7547,0,1,1,0,3.9324,0,1,88.5452,1,1,3,3.2119,2.9215,25.2102
13.1516,66.6191,186.8614,1,-3.9603,10.5497,0,1,2.1582,2,0,0,1,4.5652,1,1,11.7821,3,1,4,0.8444,6.9012,19.1425
4.442,30.9867,397.3994,0,0.1248,14.7435,1,2,9.7968,0,1,0,0,1.3564,1,0,18.1052,2,0,0,0.8728,4.7065,14.4292
-2.0601,45.2813,117.227,1,-4.4474,39.2721,2,0,1.7027,1,1,0,0,1.2118,0,1,12.1238,3,0,1,5.3026,7.2617,13.4608
1.7903,88.7274,432.6219,1,9.6002,46.7635,2,1,0.8617,0,0,0,1,3.7002,0,0,17.1353,2,0,3,3.1226,8.4077,22.9897
15.791,85.0871,435.2369,1,-0.1456,4.6464,1,2,7.8547,1,1,0,0,1.1907,1,1,89.9091,2,0,0,1.879,9.318,19.8882
8.4801,100.9078,433.1464,1,4.8729,40.1886,1,1,6.1541,2,1,0,1,1.4177,1,1,84.793,3,1,3,0.3042,11.5783,29.3121
28.1553,52.8496,161.0274,0,4.0109,32.2534,2,1,5.3482,0,1,1,0,2.6896,0,0,26.552,3,0,2,4.3455,4.5876,18.2067
12.2355,98.7269,352.1626,1,-0.1888,11.5386,1,0,4.4785,1,1,1,1,1.7289,1,1,70.4634,2,0,2,4.5772,0.1546,20.2578
4.9486,91.9186,105.7469,1,-5.2228,37.7909,0,1,7.0184,1,1,1,1,4.5953,0,0,78.8344,2,1,2,1.6868,7.1077,24.0157
19.6858,59.0533,439.185,0,0.2144,36.3958,2,2,6.9835,0,0,1,0,2.3263,0,1,15.4883,0,0,0,2.4386,0.7267,15.0621
23.2711,79.0939,389.1901,1,3.6194,7.1015,2,1,4.2443,2,0,1,1,3.3102,0,1,22.8173,0,1,2,0.973,2.2374,26.2106
1.6817,43.2546,312.4615,1,-0.8016,25.1126,0,2,2.3423,1,0,1,1,1.0394,1,0,47.7806,1,0,4,0.0953,9.1967,23.1285
1.7048,70.7308,392.2366,0,-8.3615,37.9146,1,1,8.4126,0,0,1,0,3.0537,1,0,63.6622,0,0,1,3.069,3.2753,13.8416
-3.5331,109.3078,137.7296,1,-9.6403,9.5772,0,0,1.6462,1,1,0,0,4.2401,1,0,42.0785,2,0,0,6.6517,5.1768,11.2314
24.4561,67.9072,311.4623,0,-3.4425,23.1383,2,0,5.3401,1,1,0,0,4.8734,1,1,78.2761,1,0,1,4.9131,1.3298,12.859
21.5522,105.561,216.5106,1,-6.9955,6.0371,0,1,6.9267,0,0,1,1,3.715,1,0,99.0307,1,0,3,5.8555,2.8854,18.0731
13.9852,83.1228,489.0478,1,8.1238,15.3417,1,0,6.3888,0,0,0,0,1.8105,0,0,86.4802,3,0,3,6.4035,9.969,18.9926
28.7668,47.2689,442.8472,1,-6.4833,10.8972,1,1,6.1879,2,1,0,0,2.4521,0,0,85.1568,3,1,0,0.225,1.6375,24.6046
27.2268,82.2996,393.3103,0,-2.1143,25.2536,2,1,6.6251,2,1,1,0,1.6275,0,1,20.1586,3,1,0,0.1996,7.5893,23.1101
18.4142,75.5385,473.4991,1,4.2416,7.0608,2,0,8.7565,1,0,0,1,2.3513,1,1,90.4453,3,1,4,0.9192,8.0853,27.5727
29.7309,65.8777,238.7373,1,6.3084,19.1575,0,0,3.6539,2,0,0,1,3.2452,1,0,99.0968,0,1,2,3.9352,0.6363,18.8489
3.2336,40.7667,460.352,0,-0.4457,13.7581,1,1,6.2744,1,1,1,1,2.9495,1,0,56.5797,3,0,4,0.0867,4.448,22.64
-0.5232,67.5038,230.0953,1,-6.3773,37.3024,0,2,6.9697,0,0,0,1,4.4948,1,1,76.0107,1,0,1,0.5024,4.998,15.242
5.79,36.5486,393.1187,1,-4.5821,34.9835,2,2,5.9033,0,1,0,1,1.8158,1,1,59.9295,2,1,4,2.8866,1.5337,25.0005
-2.7165,38.8892,394.5668,1,-1.6206,4.7465,0,0,9.03,2,1,0,0,2.7346,1,1,99.2033,2,0,2,3.5028,2.5723,14.2005
16.2468,67.4325,107.34,0,-2.7081,47.6742,1,0,6.5478,1,0,0,0,3.5283,0,1,60.4662,1,0,0,1.006,2.1413,7.0398
32.4642,57.4843,244.4239,0,-3.0265,37.2341,2,2,4.2443,2,0,0,1,4.9244,0,0,47.4058,2,0,1,6.2113,10.5168,17.1107
-3.4263,113.299,107.7731,0,-7.3629,30.7979,0,2,8.4559,1,0,0,0,1.8553,0,0,15.5853,3,0,2,4.9962,11.6306,9.355
-0.1156,63.8135,498.8368,1,8.2662,23.8851,0,1,4.8957,1,1,0,0,4.3323,0,0,84.3968,1,1,2,1.7993,4.6825,22.9312
13.088,98.2072,148.8787,0,-9.4049,8.8961,1,0,5.3016,0,1,0,0,3.4711,1,1,20.2502,2,1,0,3.523,4.9242,10.7063
32.355,77.7223,317.1244,1,-1.2,48.1008,1,1,5.8228,0,1,1,0,1.5355,0,0,67.79,3,0,2,0.4771,1.4318,24.713
7.6462,93.3677,416.2225,0,9.6064,0.3929,0,1,3.2278,1,0,1,1,4.1358,1,0,24.4894,1,0,3,3.3177,11.7206,17.9915
15.2894,53.4104,180.5054,0,3.1945,34.6241,1,2,7.2254,2,0,1,1,1.6996,0,1,69.8456,0,0,2,2.3884,1.1938,15.0316
-3.3371,114.7714,294.0211,1,-2.8918,25.3722,2,1,0.9813,2,0,0,1,3.799,1,1,4.6089,0,1,4,6.4949,1.7226,20.1664
0.9337,77.708,342.9715,0,-7.078,45.1291,0,0,8.6885,2,0,1,1,1.9624,1,0,17.5251,2,0,3,5.344,7.6374,14.3085
34.4652,104.8192,164.0819,0,9.2775,19.0349,0,0,7.5454,1,0,0,0,2.8734,0,1,71.9504,1,1,2,2.6036,1.7095,11.1882
33.6047,62.8541,411.4222,1,-9.7203,25.9322,2,0,3.5363,1,0,0,0,4.1331,0,1,59.0904,0,0,1,1.1745,7.6044,18.4018
-4.8024,39.019,219.7346,1,3.6278,37.117,1,1,2.2639,1,1,1,0,3.5371,0,1,55.6059,2,1,0,6.8049,2.8911,18.4884
33.0725,90.634,184.4092,1,7.6027,2.3783,2,1,3.879,0,1,1,0,3.9614,0,1,9.3729,3,1,3,5.8569,8.0722,25.5147
20.5648,30.6984,323.3155,1,-9.4968,2.7238,2,0,8.0505,1,0,0,0,4.2136,0,0,86.1677,3,0,3,2.3565,2.9219,18.0915
29.7167,72.7764,264.1255,1,4.5035,10.5836,0,2,0.3157,2,0,1,0,1.139,1,1,63.4434,3,0,3,2.9732,9.499,21.2375
13.1896,47.3522,468.1144,1,9.9768,7.3212,2,2,4.6792,1,1,1,1,2.9223,1,1,57.7888,0,0,2,3.9962,4.3827,26.089
15.6238,86.4638,452.0251,1,2.7928,0.3222,1,0,2.5411,1,0,1,1,4.9425,1,0,96.029,1,1,4,2.2063,6.8474,28.142
14.5539,118.1478,293.3403,1,-1.7064,31.1495,0,1,8.7495,0,0,0,1,4.1813,0,1,55.1293,3,0,2,1.4754,11.4459,16.9487
21.6746,71.7963,243.7055,0,7.488,39.7969,1,1,4.1384,0,1,0,0,2.4632,1,0,80.7533,3,1,3,4.5751,10.6638,20.309
0.5861,103.5748,230.2072,1,1.0836,47.8557,2,1,6.979,0,0,0,0,2.1401,1,1,21.4694,3,1,0,6.5597,9.5741,18.2902
-3.8011,75.7006,207.0254,0,4.9888,22.045,2,1,3.5789,0,1,0,1,3.8192,0,0,32.9502,2,1,3,1.3145,4.7862,19.0975
7.3172,74.6256,317.8191,1,1.7556,13.986,1,0,3.297,2,1,1,1,1.5487,1,1,66.0306,2,0,3,2.3781,2.2654,21.8484
23.1872,113.7381,421.9914,1,-9.2342,43.1951,0,1,3.2587,1,0,0,1,4.5308,1,1,62.998,0,0,1,0.3683,10.5571,19.757
3.0741,110.0969,224.3026,0,-5.7371,42.2198,2,0,6.7817,1,1,1,0,1.3275,0,1,8.6395,1,0,1,4.694,9.0369,14.1727
21.9373,100.722,176.0376,0,-8.4247,31.2422,2,0,9.6424,0,0,0,1,3.2364,1,0,5.4513,3,1,4,5.5899,7.0653,18.3916
33.7965,56.663,290.1935,0,-7.8662,13.6575,2,1,2.0814,2,1,1,1,4.3874,0,0,21.3593,3,0,1,2.1801,5.8612,22.6782
-1.244,79.0508,127.6138,1,-9.6919,45.4259,0,2,6.439,2,1,1,0,3.8799,1,0,53.3856,1,0,0,0.9062,6.2795,19.4873
21.9041,50.1508,380.5116,1,-1.5767,8.9201,0,1,2.6543,0,1,1,1,2.9422,1,0,77.3209,2,0,4,4.5494,7.0249,24.3272
12.75,69.9525,307.3433,1,-6.427,2.1823,2,2,5.4935,0,1,1,0,1.9179,1,1,38.891,2,0,2,3.307,8.297,23.1205
29.7257,73.5792,298.5499,1,7.1139,39.8309,0,2,5.416,0,1,0,0,3.4015,0,0,25.1804,2,0,3,3.6598,7.5451,20.8157
2.086,104.8476,220.1782,0,5.0008,28.183,1,0,4.5005,1,1,1,0,4.8652,1,0,59.1017,1,1,4,2.5153,11.3907,22.4986
22.705,110.6426,461.8694,1,1.4635,12.3234,2,2,4.9864,0,0,1,1,1.3815,0,0,9.8912,1,0,3,6.6137,6.1182,24.5976
28.5246,67.3158,136.1945,0,-0.2196,33.5448,1,2,8.8023,1,1,0,0,1.1261,0,1,17.1586,0,1,1,3.0196,8.4634,15.6756
32.7846,31.5934,447.9296,1,-4.8826,38.3358,0,0,0.886,0,1,1,0,2.6783,1,0,45.2827,0,1,2,3.4472,1.2198,23.1899
22.3299,107.5596,250.6821,1,-0.501,42.2273,0,1,8.3028,0,1,1,0,3.3648,0,1,96.6679,0,0,4,1.6175,8.4794,20.3502
14.887,45.6851,452.2494,0,2.8246,14.1063,1,2,4.6231,2,1,0,1,2.4322,1,1,32.6384,3,1,1,2.1162,1.5822,19.2984
19.7139,85.9694,391.5046,1,5.6446,1.2794,0,1,3.3359,2,0,1,1,3.8709,0,1,85.1062,2,0,1,6.1188,0.4483,16.9274
29.7562,32.2474,141.6683,0,-8.3664,25.5019,2,0,1.7715,1,1,0,1,3.0914,0,0,97.6459,2,1,2,0.5599,8.4524,19.7321
17.8244,65.9556,432.6145,1,4.1693,42.8039,1,2,8.1481,1,1,0,1,2.3885,0,0,82.2505,3,1,4,1.6344,8.1027,31.0751
-3.7845,118.7364,372.8707,1,4.8546,10.3911,1,0,5.9204,2,1,1,0,4.1765,1,1,44.1859,0,0,3,3.315,5.3275,20.5303
32.2379,39.0624,112.9208,1,1.1794,21.0563,2,0,7.2838,2,1,0,0,1.3976,0,1,81.1169,2,0,0,1.1034,9.1681,19.1581
22.5811,68.1324,153.4811,1,-5.7136,12.821,0,0,3.1496,1,0,0,0,1.1602,0,1,4.4829,1,1,0,5.9882,3.782,9.3393
22.0605,57.6435,354.2512,1,0.7837,0.6681,1,2,3.9296,2,1,0,0,1.2273,1,0,86.4139,1,0,2,4.8941,4.6513,21.022
3.627,111.4579,365.0402,0,0.0541,44.9262,1,0,9.1364,1,0,1,1,4.2569,1,0,48.9552,3,1,3,5.4268,3.4174,21.1485
21.3554,108.2406,398.6606,1,-0.4858,6.7527,2,1,9.6118,0,1,1,0,4.1925,0,1,45.0225,1,1,1,4.893,0.3753,23.9331
10.7546,51.3929,388.0982,1,-0.7872,38.3384,0,0,7.3984,2,1,0,0,4.3231,1,1,73.2655,3,1,0,4.654,4.1765,18.2454
21.0493,37.3069,363.808,1,-7.7835,17.3302,1,2,7.4943,1,0,0,1,2.1349,1,0,93.1121,3,0,4,2.9763,11.5992,23.9141
-0.7363,86.4425,406.4956,1,-6.3422,13.8841,0,2,6.944,0,0,1,0,2.9662,1,0,25.439,3,1,3,2.9842,2.338,22.8824
21.3138,60.2732,330.0343,0,-8.0534,47.0514,1,2,5.8721,2,1,0,1,2.2789,0,1,42.3626,0,0,1,4.2998,5.9661,14.4086
34.9765,90.4876,204.3166,1,-5.1504,32.86,0,1,5.9508,1,1,0,1,3.3494,0,1,65.0701,3,0,1,1.2517,8.2716,18.5221
-3.0715,32.8908,464.9506,0,-4.7305,34.3461,1,2,9.638,1,1,1,1,4.3811,0,0,60.6468,0,0,0,1.1061,0.1583,17.6337
34.087,42.0059,107.2856,0,-5.0985,37.9826,0,1,7.5091,1,1,1,0,1.0797,1,0,23.4792,1,0,0,0.148,2.2082,13.7655
11.2763,91.7735,246.6247,0,-5.7814,17.0467,0,0,6.5534,1,1,1,0,3.2791,0,0,1.7894,1,1,2,1.9616,5.1969,15.4922
29.8301,49.1134,391.5481,0,4.7084,28.1832,1,1,1.8907,2,1,0,0,1.8043,1,0,16.2997,2,0,1,0.4143,3.7431,17.0096
26.2954,107.1829,270.8624,0,6.3713,13.5112,0,0,9.7707,0,0,0,1,4.4802,1,0,3.9629,3,0,4,6.508,4.2406,12.7489
17.6807,35.2732,109.9338,1,-3.4578,41.7271,0,0,5.2029,1,0,0,1,4.828,1,0,6.0446,3,1,3,0.9184,2.2323,19.077
24.538,49.3934,126.3924,0,-3.8974,29.9654,2,0,9.4371,1,1,1,1,4.3123,0,1,24.5712,0,1,0,2.0378,10.2274,18.5634
30.1406,119.8704,359.4549,0,6.8806,12.1703,2,2,7.1356,2,0,1,1,1.1348,1,1,72.3917,1,0,1,1.6407,5.0619,22.3126
11.1656,68.9768,485.9458,0,2.4785,44.9879,2,1,0.4008,0,1,1,0,2.211,0,0,25.6781,1,0,0,3.7455,6.287,20.4843
8.0813,93.2669,320.7455,0,-4.1312,29.042,2,2,5.39,2,1,0,0,1.919,1,0,22.5162,0,1,2,1.0076,8.1428,21.9296
21.7037,46.4397,302.7031,0,4.2722,24.7515,0,2,8.9268,2,0,0,1,4.305,1,0,63.6679,1,0,0,5.6285,11.3361,13.1017
27.3138,84.8882,227.3301,0,-3.1081,1.7244,1,1,0.5178,2,1,1,1,1.0723,0,1,56.3198,0,1,3,0.8973,8.338,20.9561
25.4914,95.3495,202.6763,1,1.7311,45.4901,1,0,8.6673,2,1,0,1,4.691,0,0,50.8285,2,0,3,6.3578,10.9979,21.7934
26.9125,58.3029,108.394,1,9.8527,47.6137,2,1,6.1339,1,0,1,1,3.35,0,1,64.5945,2,0,2,5.6123,9.6336,21.8425
12.4233,104.6007,209.1819,0,-3.9681,28.1299,1,2,0.4453,1,1,1,0,3.9763,0,1,35.7046,3,0,4,4.5684,8.4044,16.6988
27.7134,84.3076,279.6442,0,8.6105,22.1257,1,1,3.736,2,0,1,0,2.8228,0,0,1.4849,1,1,2,2.903,7.6078,20.2543
-0.1916,65.0211,179.1799,0,-3.587,17.9783,0,0,0.3017,0,1,1,0,3.8282,0,1,43.0024,0,0,0,1.5199,7.844,7.7059
16.7796,80.1878,134.9392,0,0.8057,13.4024,0,2,0.0172,0,1,1,1,2.3379,0,1,36.6788,0,0,2,1.2327,10.5193,14.0369
-4.7697,81.9085,387.0911,0,-0.8003,28.7265,1,1,8.9643,2,0,1,0,3.6407,1,0,77.1854,0,0,3,4.1596,7.2758,16.0973
7.9834,44.8982,457.8481,1,5.6632,6.4048,0,0,7.4858,1,1,0,1,2.7231,0,0,9.029,0,1,4,5.5246,10.2109,21.0954
9.6585,66.2459,474.7088,1,-8.7781,45.9587,2,2,2.8947,1,0,0,0,4.7277,1,0,78.1112,2,0,2,1.0352,11.1446,24.2672
10.8469,60.9088,347.1995,1,2.5424,8.7979,2,2,1.1371,0,0,0,1,4.7219,1,1,71.1005,1,0,1,3.7071,6.8293,18.7159
22.8187,66.0812,121.1098,1,5.2133,37.2757,1,0,0.5443,0,1,1,0,3.2812,0,1,33.4189,0,0,0,4.7419,2.6601,14.5196
10.5423,98.5,396.3451,1,-0.5571,15.3444,1,1,9.1722,2,0,0,0,4.0934,0,0,62.7487,2,1,4,2.7909,7.5106,22.7032
12.9477,73.4285,144.0381,1,-7.8941,11.3036,2,0,6.2556,0,1,0,0,3.9693,0,1,52.6633,3,0,0,6.4143,11.5416,15.306
4.5018,114.6285,367.8992,0,-5.1039,27.8935,1,2,1.6056,1,0,1,1,3.8256,0,0,21.2841,0,0,4,2.6141,1.3272,17.8008
9.9301,56.4309,411.7463,0,3.5934,38.2562,1,0,6.8146,0,1,0,1,4.8963,0,1,90.3995,3,1,0,3.0437,10.5837,18.1645
4.0908,67.4133,390.3459,1,7.9087,36.3368,0,2,9.9889,0,1,0,1,4.5111,0,0,18.9721,0,0,1,2.4741,10.4548,20.1641
-2.0722,100.8261,480.7535,0,-1.5678,11.6878,0,0,7.8803,1,0,0,1,3.9813,0,1,13.8056,0,1,4,6.2483,1.125,11.0468
19.1379,79.1422,395.2585,1,1.2082,16.5251,2,1,4.4653,2,1,0,1,1.3162,1,0,40.9875,1,1,0,1.3373,3.6158,27.7154
21.7285,79.2325,377.2839,1,-5.4323,43.4416,2,0,8.1418,0,0,0,0,2.4202,0,0,74.2996,0,0,3,2.1466,10.3198,20.858
19.7796,34.8006,204.6973,1,-1.7557,36.1622,2,2,7.4431,1,0,1,0,2.3734,0,0,22.1363,3,1,2,5.4849,7.3352,23.8413
13.5398,65.874,469.9075,0,-3.2642,35.6347,2,1,0.8865,2,0,0,0,3.0487,0,1,86.6665,0,0,3,2.7265,4.0952,13.3003
10.1914,54.366,171.8175,0,3.1105,13.4453,2,2,9.257,0,0,1,1,4.4272,0,1,57.7696,3,0,3,2.8077,9.6235,18.2611
29.5333,119.9402,461.9586,1,9.694,39.6002,0,1,8.841,0,1,0,1,3.6876,1,1,19.0139,0,0,1,6.0985,0.0436,19.4551
15.7633,57.752,225.065,0,6.2661,17.9209,1,2,5.9056,2,0,0,1,4.0861,0,1,54.2728,3,1,0,2.6709,2.25,14.569
14.1673,109.6047,152.0654,1,-6.1567,20.0695,2,2,5.0815,0,0,0,0,1.1668,1,1,23.2592,1,0,3,5.4003,6.1629,15.957
-3.9743,90.861,430.6732,0,1.5536,14.3781,2,2,2.2774,2,1,0,1,1.2142,0,0,20.2315,1,0,3,5.163,5.9367,17.218
8.6499,60.6825,100.9982,0,-8.6718,6.0695,0,1,8.3446,1,1,1,0,4.714,0,1,15.3386,0,1,2,5.0859,11.7786,11.7716
10.2078,78.9181,432.8353,1,-5.0617,21.0197,0,2,4.3189,2,0,0,1,1.8382,1,0,58.835,2,0,4,6.4559,3.4498,18.3558
10.9529,105.6482,204.9247,1,-6.5556,0.847,0,0,5.7931,2,0,0,0,4.1784,1,0,0.9946,3,1,1,6.4962,0.7968,14.5001
18.2069,109.5031,453.8885,1,-3.2891,22.7955,0,2,1.7009,0,0,1,0,3.1929,0,1,95.2926,3,1,0,2.9019,4.0328,22.0213
16.3441,44.4354,376.5917,1,3.5763,36.2503,1,2,2.1382,2,1,1,0,2.3988,0,0,2.6877,3,1,1,3.325,1.8439,25.5542
19.3162,60.5616,366.4733,0,-0.0121,48.0373,1,1,9.852,0,0,0,0,4.0542,0,1,93.0191,3,1,1,5.3521,8.9108,13.2187
25.5953,60.1701,246.1278,1,8.6582,3.9307,0,2,4.94,2,0,0,0,4.8596,1,1,33.1879,0,1,0,1.001,4.2866,17.909
27.5194,33.784,123.7612,0,-5.745,14.0645,0,2,8.1574,1,1,1,1,2.0354,0,0,57.0042,1,0,4,1.7214,9.1981,17.0734
23.7249,83.8414,432.0292,1,-2.7158,24.7066,2,2,8.2973,1,1,0,0,2.4091,0,1,50.0177,2,0,3,6.7934,4.3838,20.3692
33.2209,106.9338,168.3615,0,-3.4029,8.5194,1,2,9.8151,2,1,0,1,2.1732,1,1,30.7703,3,0,1,2.1177,4.2219,17.9079
-4.2707,64.3417,248.9035,1,-5.2807,5.8414,2,2,9.829,2,1,0,0,3.5785,0,0,31.1823,2,1,0,3.7563,0.4695,19.9609
2.8311,96.6032,340.1419,1,9.8634,22.6159,0,0,4.5696,0,1,0,1,3.8971,0,1,13.4972,1,1,4,1.2679,3.5267,19.7784
-4.6975,86.493,292.9015,1,-2.2555,29.0365,2,0,9.5032,1,0,1,1,2.9134,0,1,33.7246,0,1,2,3.9502,0.2508,19.648
20.899,63.8084,179.4643,0,8.8102,41.0104,0,1,3.6545,0,0,1,0,1.8583,0,1,63.3934,1,0,3,5.8341,2.9155,9.2653
30.9212,42.6954,156.2465,0,-2.1905,49.8902,1,1,6.0764,0,1,1,0,2.2851,0,1,59.1842,1,0,1,6.6892,2.338,11.1907
4.7393,93.8391,149.2985,1,-5.9182,38.7135,2,0,8.2171,0,1,1,1,3.9894,0,1,85.4553,2,0,1,2.9352,2.4168,18.9379
32.0814,106.9109,445.2032,0,-7.6159,11.067,2,1,9.1379,1,1,1,0,4.5346,1,0,22.3729,1,0,0,6.2314,11.3747,20.2752
-2.5893,91.7269,112.6238,1,7.1113,37.3989,2,0,5.2384,2,0,0,1,3.0319,0,0,16.1584,3,1,4,3.2091,0.1229,22.1389
32.3774,31.6091,490.8057,0,-9.358,26.8577,1,0,4.1786,1,0,1,0,1.9947,0,0,80.4449,3,0,4,5.791,1.4436,15.5925
9.0649,49.461,179.4115,1,9.2879,22.5405,1,1,7.2852,0,0,1,0,3.6626,0,1,80.6928,2,0,1,1.5159,11.4247,18.9746
-0.9432,36.2532,144.1289,1,-1.6362,46.7864,2,1,4.5593,0,0,0,1,3.5577,0,0,72.8526,0,1,1,3.4447,0.9874,17.8596
14.4349,81.3347,330.7887,0,-5.0525,35.1046,2,2,6.718,0,1,0,0,4.637,1,0,14.0223,1,1,1,5.8252,3.3097,17.5478
5.2711,98.083,131.9944,0,2.3489,34.0847,2,0,8.0422,0,1,0,0,2.14,1,0,89.8369,0,0,1,3.8019,10.6155,14.1475
6.3949,39.9521,340.9813,0,-7.3417,0.5878,0,0,8.4113,2,0,1,1,4.2695,1,1,39.8365,1,0,4,3.9755,7.7112,11.6468
7.2916,105.4504,440.2507,1,-8.5571,43.2536,0,0,2.5431,0,1,1,0,3.6826,1,0,35.6323,3,0,2,4.4838,9.2235,21.6202
27.121,79.9958,119.1592,0,6.5557,39.665,0,1,5.7146,2,0,1,0,4.3599,1,0,14.7283,2,0,4,0.351,4.9995,17.6739
16.5665,92.0972,419.9474,0,-1.5066,14.9471,1,0,0.2503,2,1,0,0,1.4117,0,1,17.8852,2,1,1,0.1834,7.1367,16.8785
7.4523,117.4262,257.791,0,0.3651,14.6057,2,0,7.9776,0,1,1,1,4.3089,1,0,9.7217,2,1,2,1.0609,7.1108,24.5303
19.4134,37.5313,163.7963,0,-6.4661,2.6739,0,1,1.251,0,1,0,1,2.9082,1,0,53.4191,1,1,1,2.804,6.5797,13.6304
23.646,111.1102,170.4386,0,-8.7715,2.5428,2,0,8.7168,2,0,0,0,4.0981,1,0,37.8803,0,1,2,5.0241,4.2577,14.5881
5.905,41.3492,467.5058,1,-2.6445,33.4297,1,0,4.0681,2,0,1,0,1.973,0,0,15.1157,2,1,4,0.8291,1.5808,24.3174
11.542,65.3663,144.2423,1,0.1229,9.3119,0,2,1.6727,0,0,0,1,2.3907,1,1,67.8002,0,0,0,4.3893,8.9925,11.8803
-0.1246,106.6295,446.7131,0,5.3086,46.1774,2,2,7.9581,1,1,1,0,2.6589,0,0,32.6199,2,1,4,1.7695,3.0629,27.1085
2.246,111.5629,317.6978,1,0.021,42.1202,1,2,2.0029,0,1,1,1,3.2009,0,1,67.5854,1,1,2,1.6687,9.9812,27.9014
22.2447,75.5735,115.6225,0,5.6501,17.4443,1,0,3.9441,1,1,1,1,3.0416,0,1,79.9759,2,1,4,4.0809,3.3902,18.4228
2.2575,83.4694,285.7905,0,-7.6913,19.0034,0,2,5.6688,2,1,1,1,1.9461,0,0,62.7245,0,0,4,5.8715,0.9742,14.1912
16.0065,93.7333,426.9798,1,-8.7207,16.3638,1,1,3.6003,1,1,1,0,4.6146,1,1,0.946,0,1,1,5.1025,3.9653,21.7765
23.3619,104.9483,390.4811,1,-6.8228,4.6197,1,2,1.7903,0,1,0,1,4.7777,0,0,28.3497,3,0,2,3.3385,7.0976,22.9115
-0.7249,40.936,295.513,1,5.4402,1.5715,0,1,4.0609,2,0,0,0,1.9488,0,0,2.5564,3,0,0,5.7835,10.1048,12.9161
17.6925,102.9062,444.02,1,5.1866,22.6067,2,1,1.4424,2,0,1,0,2.5637,1,1,35.7267,0,0,0,1.4957,4.6982,22.5316
5.2625,73.3149,148.1459,1,-7.1726,47.152,1,1,7.1916,2,1,1,0,4.2186,0,0,83.9452,1,1,1,1.7853,1.3234,22.9469
33.5171,70.5561,463.9764,1,-9.3802,45.8625,2,0,1.715,1,1,1,1,4.1307,0,0,80.9135,1,0,4,2.0249,0.8497,28.453
14.3418,68.151,438.5765,1,3.7056,40.4919,2,1,4.8238,1,1,1,0,4.8947,0,1,16.2524,1,0,1,3.5355,5.6435,22.425
27.2397,75.829,383.3107,0,7.1056,31.4297,2,0,5.6038,2,1,0,1,4.7894,1,1,67.5863,0,0,3,4.8068,8.6172,19.6532
